datacenter,canceled_job,hours_before_execution,request_month,request_week,request_day,peak_gpu_hours,offpeak_gpu_hours,num_primary_processes,num_auxiliary_processes,num_background_processes,service_tier,client_type,request_channel,returning_client,previous_job_cancellations,successful_previous_jobs,reserved_gpu_type,assigned_gpu_type,resource_modifications,reservation_commitment,queue_wait_time,workload_profile,estimated_cost_per_hour,reserved_storage_units,special_resource_requests,total_gpu_hours,total_processes,high_value_client
GPU_Cluster_BB,0,51,2,7,7,39131.1,11099.2,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,68.5,0,2,50230.3,1.0,0
GPU_Cluster_AA,0,55,12,52,25,13632.4,27318.1,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,22.5,0,3,40950.5,1.0,0
GPU_Cluster_BB,1,126,4,16,14,0.0,48141.1,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,39,single_experiment,65.0,0,0,48141.1,2.0,0
GPU_Cluster_BB,0,55,1,2,14,0.0,13968.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,93.6,0,2,13968.3,2.0,0
GPU_Cluster_BB,0,322,5,18,5,0.0,15975.4,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,75.0,0,0,15975.4,2.0,0
GPU_Cluster_AA,0,202,9,39,23,37489.8,42108.8,2,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T3,0,no_commitment,0,single_experiment,115.3,0,1,79598.6,3.0,0
GPU_Cluster_BB,0,219,8,34,18,0.0,15015.6,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T6,GPU_T6,0,no_commitment,0,single_experiment,168.3,0,2,15015.6,4.0,1
GPU_Cluster_BB,1,21,4,18,28,0.0,9684.8,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,95.0,0,0,9684.8,2.0,0
GPU_Cluster_AA,0,185,8,32,6,35762.7,98804.9,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,2,no_commitment,0,single_experiment,174.0,0,0,134567.6,2.0,1
GPU_Cluster_BB,0,66,3,10,10,13645.8,26277.0,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,80.0,0,1,39922.8,2.0,0
GPU_Cluster_AA,0,42,8,35,26,0.0,56894.7,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,135.14,0,0,56894.7,2.0,1
GPU_Cluster_BB,0,23,9,37,6,28311.5,34174.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,118.8,0,0,62485.5,2.0,0
GPU_Cluster_AA,0,0,3,10,9,0.0,14938.7,2,0.0,0,standard,cloud_marketplace,broker_platform,1,0,1,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,75.0,0,1,14938.7,2.0,0
GPU_Cluster_AA,0,6,1,3,20,12971.5,27015.0,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,34.0,0,1,39986.5,2.0,0
GPU_Cluster_AA,1,96,7,29,14,17969.1,102590.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,96.9,0,1,120559.3,2.0,0
GPU_Cluster_BB,0,158,7,30,24,17430.6,83802.8,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,80.1,0,0,101233.4,2.0,0
GPU_Cluster_BB,1,20,2,6,5,26325.8,41638.2,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,91.8,0,1,67964.0,1.0,0
GPU_Cluster_BB,1,128,3,12,23,0.0,55341.4,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,79.2,0,1,55341.4,2.0,0
GPU_Cluster_BB,1,151,1,4,19,0.0,66989.6,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,63,multi_run_experiment,80.0,0,0,66989.6,1.0,0
GPU_Cluster_BB,0,124,5,19,5,10384.3,28849.4,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,99.45,0,0,39233.7,1.0,0
GPU_Cluster_BB,0,0,1,3,11,11738.4,31441.6,1,0.0,0,standard,enterprise_client,enterprise_portal,1,2,16,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,65.67,0,0,43180.0,1.0,1
GPU_Cluster_AA,0,0,4,15,10,11705.9,0.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,94.0,1,2,11705.9,1.0,0
GPU_Cluster_BB,1,66,4,15,9,33192.1,0.0,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,100.0,0,0,33192.1,2.0,0
GPU_Cluster_BB,0,221,10,42,17,33801.1,19072.8,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,65.0,0,0,52873.9,2.0,0
GPU_Cluster_BB,0,143,8,35,25,0.0,23751.4,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,100.0,0,0,23751.4,2.0,0
GPU_Cluster_AA,0,85,11,47,14,15857.9,29461.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,2,no_commitment,0,single_experiment,61.8,1,1,45319.6,2.0,0
GPU_Cluster_AA,0,170,9,39,20,42745.7,164669.0,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,long_term_contract,68.0,0,0,207414.7,2.0,0
GPU_Cluster_BB,0,101,12,50,8,0.0,40773.2,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T6,GPU_T6,0,no_commitment,0,single_experiment,165.6,0,1,40773.2,4.0,1
GPU_Cluster_AA,0,191,5,18,4,0.0,41789.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T2,0,no_commitment,0,single_experiment,82.17,0,1,41789.0,2.0,0
GPU_Cluster_BB,1,43,2,9,23,0.0,65518.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T2,GPU_T2,0,no_commitment,0,single_experiment,66.43,0,0,65518.4,2.0,0
GPU_Cluster_BB,1,228,12,53,29,31438.3,69520.1,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T6,GPU_T6,0,no_commitment,0,single_experiment,136.19,0,1,100958.4,4.0,1
GPU_Cluster_AA,0,8,1,5,28,0.0,11348.1,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,2,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,30.0,0,0,11348.1,1.0,1
GPU_Cluster_AA,1,45,2,9,26,12974.9,35011.1,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,1,no_commitment,0,single_experiment,52.8,0,1,47986.0,3.0,0
GPU_Cluster_BB,0,150,8,33,8,35600.6,56161.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,107.95,0,1,91762.4,2.0,0
GPU_Cluster_AA,0,106,5,20,10,28341.6,51635.0,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,52.56,0,1,79976.6,2.0,0
GPU_Cluster_BB,0,102,6,23,3,0.0,18339.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,140.4,0,0,18339.6,2.0,1
GPU_Cluster_BB,1,95,11,48,20,53735.8,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,90.0,0,2,53735.8,2.0,0
GPU_Cluster_AA,0,287,9,37,5,23993.8,63881.1,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,flexible_commitment,0,multi_run_experiment,67.0,0,0,87874.9,2.0,0
GPU_Cluster_BB,1,33,6,25,19,20286.8,29596.8,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,120.0,0,1,49883.6,2.0,0
GPU_Cluster_BB,0,18,10,40,2,0.0,22073.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T6,GPU_T6,0,no_commitment,0,long_term_contract,186.5,0,1,22073.8,2.0,1
GPU_Cluster_BB,1,115,3,13,20,24344.0,0.0,1,0.0,0,standard,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,22,single_experiment,70.0,0,0,24344.0,1.0,0
GPU_Cluster_BB,0,41,6,26,21,0.0,51307.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,76.92,0,1,51307.0,2.0,0
GPU_Cluster_BB,1,45,8,32,10,0.0,35157.7,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,140.0,0,2,35157.7,2.0,1
GPU_Cluster_BB,1,149,5,19,6,30095.3,40222.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,99.45,0,0,70317.6,2.0,0
GPU_Cluster_BB,0,11,7,31,24,26944.5,18015.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,110.46,0,1,44960.4,2.0,0
GPU_Cluster_BB,0,0,3,12,19,45313.4,0.0,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,3,no_commitment,0,single_experiment,98.0,0,0,45313.4,2.0,0
GPU_Cluster_BB,0,31,11,47,19,0.0,19268.1,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,88.0,0,2,19268.1,2.0,0
GPU_Cluster_BB,0,90,5,21,21,23862.9,8878.1,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,117.0,0,1,32741.0,2.0,0
GPU_Cluster_BB,0,0,3,11,8,0.0,13160.6,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,75.0,1,0,13160.6,1.0,1
GPU_Cluster_BB,0,226,9,36,1,13646.5,63251.4,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,multi_run_experiment,80.75,0,1,76897.9,2.0,0
GPU_Cluster_BB,0,221,10,41,10,19470.3,16153.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,multi_run_experiment,65.0,0,0,35623.5,2.0,0
GPU_Cluster_AA,0,4,8,35,29,31993.1,26962.7,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,77.5,1,0,58955.8,2.0,0
GPU_Cluster_BB,0,3,8,33,13,0.0,9967.4,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,168.0,0,2,9967.4,2.0,1
GPU_Cluster_AA,0,107,5,19,5,17524.4,79216.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,long_term_contract,46.75,0,1,96740.6,2.0,0
GPU_Cluster_BB,1,115,3,13,20,26911.4,0.0,1,0.0,0,standard,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,22,single_experiment,70.0,0,0,26911.4,1.0,0
GPU_Cluster_BB,1,131,8,33,15,31631.4,14330.4,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,94.5,0,0,45961.8,2.0,0
GPU_Cluster_BB,0,22,3,9,4,21604.2,30547.6,2,2.0,0,standard,internal_research,api_direct,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,223.0,0,0,52151.8,4.0,1
GPU_Cluster_BB,0,0,4,15,10,9559.4,0.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,2,no_commitment,0,single_experiment,6.0,0,1,9559.4,1.0,0
GPU_Cluster_BB,1,468,10,43,20,0.0,25680.2,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,25680.2,2.0,0
GPU_Cluster_BB,0,75,12,50,5,18827.9,57151.4,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,1,no_commitment,0,single_experiment,75.0,0,0,75979.3,2.0,0
GPU_Cluster_BB,0,409,5,22,31,0.0,59503.8,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,3,no_commitment,0,multi_run_experiment,112.67,0,1,59503.8,2.0,0
GPU_Cluster_BB,1,114,7,27,1,9166.0,23548.1,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,75.0,0,0,32714.1,1.0,0
GPU_Cluster_BB,0,97,4,15,8,0.0,17071.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,96.3,0,1,17071.2,2.0,0
GPU_Cluster_BB,0,118,4,16,13,0.0,40021.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,90.95,0,1,40021.8,2.0,0
GPU_Cluster_AA,1,2,2,8,22,0.0,53966.0,1,0.0,0,standard,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,36.0,0,0,53966.0,1.0,0
GPU_Cluster_BB,1,412,8,35,25,0.0,24938.1,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,24938.1,2.0,0
GPU_Cluster_BB,1,461,10,42,13,0.0,48518.8,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,48518.8,2.0,0
GPU_Cluster_BB,0,15,2,8,19,0.0,15084.0,1,0.0,0,standard,enterprise_client,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,81.0,0,0,15084.0,1.0,1
GPU_Cluster_BB,1,94,3,10,4,0.0,17710.6,2,0.0,0,standard,managed_account,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,28,single_experiment,80.0,0,0,17710.6,2.0,0
GPU_Cluster_BB,0,101,6,24,14,0.0,22367.5,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,100.8,0,1,22367.5,2.0,0
GPU_Cluster_BB,0,22,11,46,14,24638.0,12372.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,long_term_contract,87.0,0,1,37010.8,2.0,0
GPU_Cluster_BB,1,393,4,16,22,34960.0,12158.8,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,90.0,0,0,47118.8,2.0,0
GPU_Cluster_BB,0,103,5,19,4,0.0,22665.3,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,80.0,0,0,22665.3,2.0,0
GPU_Cluster_BB,0,1,3,12,22,0.0,15414.0,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,65.6,0,0,15414.0,2.0,0
GPU_Cluster_AA,0,36,5,18,4,0.0,23868.7,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,136.0,0,1,23868.7,2.0,1
GPU_Cluster_AA,1,99,11,45,5,54734.4,11883.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,55.8,0,0,66618.0,2.0,0
GPU_Cluster_AA,0,9,2,6,7,0.0,78926.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,44.56,0,0,78926.6,2.0,0
GPU_Cluster_AA,0,10,3,12,25,22060.2,69124.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,44.64,0,0,91184.7,2.0,0
GPU_Cluster_AA,0,26,5,21,25,0.0,8756.3,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,160.0,0,1,8756.3,3.0,1
GPU_Cluster_BB,0,61,4,14,6,0.0,25182.8,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,151.2,0,2,25182.8,2.0,1
GPU_Cluster_BB,0,70,6,23,3,0.0,35792.4,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,100.0,0,0,35792.4,2.0,0
GPU_Cluster_BB,1,304,11,45,3,0.0,36692.3,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,89.0,0,0,36692.3,2.0,0
GPU_Cluster_BB,0,115,8,32,3,0.0,60068.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,77.18,0,1,60068.6,2.0,0
GPU_Cluster_AA,1,103,9,36,2,0.0,25510.1,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,199.0,0,0,25510.1,4.0,1
GPU_Cluster_BB,0,316,5,22,26,0.0,36926.7,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,110.0,0,0,36926.7,2.0,0
GPU_Cluster_AA,0,6,6,24,6,14388.8,0.0,1,0.0,0,standard,enterprise_client,enterprise_portal,1,0,3,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,57.0,0,0,14388.8,1.0,1
GPU_Cluster_BB,1,52,5,19,7,30709.0,86228.8,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,109.65,0,0,116937.8,2.0,0
GPU_Cluster_AA,0,1,2,8,20,0.0,14030.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,58.0,0,1,14030.8,2.0,0
GPU_Cluster_BB,0,208,8,31,2,0.0,12641.3,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,157.0,0,1,12641.3,2.0,1
GPU_Cluster_AA,1,59,7,28,11,20747.9,106321.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,111.25,0,2,127069.1,2.0,0
GPU_Cluster_BB,0,49,3,11,14,0.0,22629.8,1,0.0,0,standard,sponsored_project,api_direct,0,0,1,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,0.0,0,2,22629.8,1.0,0
GPU_Cluster_AA,0,41,8,34,26,45822.0,31270.7,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,266.0,1,2,77092.7,2.0,1
GPU_Cluster_BB,1,295,4,18,28,0.0,32160.4,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,32160.4,2.0,0
GPU_Cluster_AA,1,108,8,33,18,33203.7,82507.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,227.22,0,1,115711.3,2.0,1
GPU_Cluster_AA,1,247,10,41,9,18207.9,44578.4,2,0.0,0,enterprise,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,81.0,0,0,62786.3,2.0,0
GPU_Cluster_BB,0,72,4,17,23,11688.6,17529.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,multi_run_experiment,118.8,0,1,29218.4,2.0,0
GPU_Cluster_BB,0,47,7,30,17,47339.5,83415.2,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,161.1,0,2,130754.7,3.0,1
GPU_Cluster_AA,0,67,3,12,18,20029.1,104584.4,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,94.73,1,1,124613.5,2.0,0
GPU_Cluster_BB,0,55,11,46,10,0.0,13002.8,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,long_term_contract,73.8,0,2,13002.8,1.0,0
GPU_Cluster_BB,0,50,11,46,11,0.0,37279.0,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,60.0,0,0,37279.0,2.0,0
GPU_Cluster_BB,1,242,4,17,26,0.0,63761.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,126.9,0,2,63761.0,2.0,0
GPU_Cluster_AA,1,315,7,27,4,29174.3,95130.2,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,171.14,0,0,124304.5,4.0,1
GPU_Cluster_BB,0,51,4,15,15,23705.4,17110.3,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,114.0,0,1,40815.7,2.0,0
GPU_Cluster_BB,0,1,10,44,25,24063.3,0.0,3,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,163.0,0,2,24063.3,3.0,1
GPU_Cluster_AA,0,244,6,23,9,37229.0,91799.0,3,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,long_term_contract,78.55,0,0,129028.0,3.0,0
GPU_Cluster_BB,1,342,9,39,24,30830.3,66314.5,2,0.0,0,standard,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,170.0,0,0,97144.8,2.0,1
GPU_Cluster_BB,0,15,4,17,20,0.0,12928.9,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T5,0,no_commitment,0,single_experiment,109.34,0,1,12928.9,1.0,0
GPU_Cluster_BB,0,207,12,53,30,7500.1,27681.1,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,2,no_commitment,0,single_experiment,161.67,0,0,35181.2,2.0,1
GPU_Cluster_BB,1,109,6,27,27,12218.1,11841.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,86.9,0,0,24059.7,2.0,0
GPU_Cluster_AA,0,31,4,17,23,18542.2,51103.6,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,93.0,0,0,69645.8,2.0,0
GPU_Cluster_AA,0,5,6,26,21,0.0,31777.4,3,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T8,GPU_T8,0,no_commitment,0,single_experiment,190.0,1,3,31777.4,4.0,1
GPU_Cluster_BB,0,0,3,10,1,0.0,13012.1,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,89.0,0,0,13012.1,2.0,0
GPU_Cluster_BB,0,0,1,5,30,12289.9,22744.4,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,110.5,0,2,35034.3,3.0,0
GPU_Cluster_BB,0,1,1,2,3,36787.1,7153.9,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T6,2,no_commitment,0,single_experiment,92.0,0,0,43941.0,4.0,0
GPU_Cluster_BB,1,38,2,8,20,10193.7,49291.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,98.6,0,1,59485.1,2.0,0
GPU_Cluster_AA,1,165,6,25,18,23579.6,22759.8,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,49.95,0,2,46339.4,1.0,0
GPU_Cluster_BB,0,78,6,25,19,19103.2,22180.1,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,113.53,0,1,41283.3,2.0,0
GPU_Cluster_BB,1,18,5,22,30,0.0,35519.2,3,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,120.7,0,0,35519.2,3.0,0
GPU_Cluster_BB,1,140,4,17,28,22144.3,27615.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,130.0,0,0,49759.5,2.0,0
GPU_Cluster_AA,0,120,10,43,24,59424.9,128288.6,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,34.56,0,0,187713.5,2.0,0
GPU_Cluster_AA,0,212,8,32,11,22450.8,74481.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,1,no_commitment,0,single_experiment,203.67,0,4,96932.3,2.0,1
GPU_Cluster_BB,1,143,7,27,7,0.0,45523.0,3,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,177.3,0,0,45523.0,3.0,1
GPU_Cluster_AA,0,133,10,44,24,23570.5,58664.2,2,0.0,0,unknown,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,94.0,0,2,82234.7,2.0,0
